product_id;catalog_name;catalog_id;source;scraped_date;product_name;image_url;category_hierarchy;product_price;arrival_date;shipping_charges;is_sold_out;discount;mrp;page_url;product_url;number_of_ratings;avg_rating;position;country_code;others
2663608374017237133;New hit catalog;2751460929095218275;instagram;2022-01-15 20:51:43;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271804057_158642209832971_2663608374017237133_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=kiBerqd8XT8AX_kdLDd&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT9gqgKL4NAfiq6EWn_pntTp51kHmS712ZBAvh1eIC3dWA&oe=61E9A304&_nc_sid=7bff83;N/A;N/A;2022-01-15 09:38:44;0;N/A;N/A;N/A;https://www.instagram.com/classiest_collection;https://www.instagram.com/p/CYvJyMcFjRj;68;0;N/A;IN;{"caption": "Price 750/-CODFree shipping..Saree Fabric: Vichitra SilkBlouse: Separate Blouse PieceBlouse Fabric: Satin SilkPattern: Digital PrintBlouse Pattern: PrintedMultipack: SingleSizes: Free Size (Saree Length Size: 5.5 m, Blouse Length Size: 0.8 m) Dispatch: 2-3 Days..", "username": "classiest_collection", "number_of_comments": "0"}
7021476216150392532;New hit catalog;2751460929095218275;instagram;2022-01-15 20:51:43;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271788439_616598479579002_7021476216150392532_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=XxKoNQsoKn8AX_-iLz3&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-2SUFTyGphUWfM3H__VC4jLtJVKSskDVNZ82MLcPeaTQ&oe=61EAA09A&_nc_sid=7bff83;N/A;N/A;2022-01-15 09:38:44;0;N/A;N/A;N/A;https://www.instagram.com/classiest_collection;https://www.instagram.com/p/CYvJyMcFjRj;68;0;N/A;IN;{"caption": "Price 750/-CODFree shipping..Saree Fabric: Vichitra SilkBlouse: Separate Blouse PieceBlouse Fabric: Satin SilkPattern: Digital PrintBlouse Pattern: PrintedMultipack: SingleSizes: Free Size (Saree Length Size: 5.5 m, Blouse Length Size: 0.8 m) Dispatch: 2-3 Days..", "username": "classiest_collection", "number_of_comments": "0"}
977373165020890931;New hit catalog;2751730081071468569;instagram;2022-01-15 20:51:44;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/271872229_1581358788900101_977373165020890931_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=WhOV8u8_kxYAX-DhBQA&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-yEVTJ1tUCRrstQaB75yezj-AqRAYlbEmM1w0VCcJH9Q&oe=61EA5D8C&_nc_sid=7bff83;N/A;N/A;2022-01-15 18:33:29;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYwG-3wBZAZ;17;0;N/A;IN;{"caption": "Soft silk saree with designer blouse .whats app 8360703791.#saree #sareelove #sareeblouse #sareelovers #sareeblousedesigns #sareefashion #sareesofinstagram #blouse #blousemurah #blousedesign #blousedesigns #blouses #blousecantik #embroiderd #embroidered", "username": "rawaazfashion", "number_of_comments": "0"}
4853572572865772764;New hit catalog;2751460929095218275;instagram;2022-01-15 20:51:44;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271905887_3113327395579430_4853572572865772764_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=edSZHPSc_zoAX8A23X_&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-9CjLNLJr66jKjoQX7XOt5Rbk2HUx_niRRHzsbb0_PnA&oe=61E9A295&_nc_sid=7bff83;N/A;N/A;2022-01-15 09:38:44;0;N/A;N/A;N/A;https://www.instagram.com/classiest_collection;https://www.instagram.com/p/CYvJyMcFjRj;68;0;N/A;IN;{"caption": "Price 750/-CODFree shipping..Saree Fabric: Vichitra SilkBlouse: Separate Blouse PieceBlouse Fabric: Satin SilkPattern: Digital PrintBlouse Pattern: PrintedMultipack: SingleSizes: Free Size (Saree Length Size: 5.5 m, Blouse Length Size: 0.8 m) Dispatch: 2-3 Days..", "username": "classiest_collection", "number_of_comments": "0"}
2267332990126390913;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:44;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271864057_649585459504122_2267332990126390913_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Dg0tvKNVxJsAX_ms7Z-&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT8wTFyyQurGj7j8r1HDLDnLBKkhAgkkrNMu6MbSthIyBA&oe=61E9C4C1&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
6336688536544415427;New hit catalog;2751460929095218275;instagram;2022-01-15 20:51:44;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271799221_1709673066050365_6336688536544415427_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=vrrJsz7BWnwAX9Glkf1&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-_teCN1EacqUpF6aon8Ppt0JhdcIDA64mMc07rri9aAA&oe=61E9F932&_nc_sid=7bff83;N/A;N/A;2022-01-15 09:38:44;0;N/A;N/A;N/A;https://www.instagram.com/classiest_collection;https://www.instagram.com/p/CYvJyMcFjRj;68;0;N/A;IN;{"caption": "Price 750/-CODFree shipping..Saree Fabric: Vichitra SilkBlouse: Separate Blouse PieceBlouse Fabric: Satin SilkPattern: Digital PrintBlouse Pattern: PrintedMultipack: SingleSizes: Free Size (Saree Length Size: 5.5 m, Blouse Length Size: 0.8 m) Dispatch: 2-3 Days..", "username": "classiest_collection", "number_of_comments": "0"}
4573209416322079;New hit catalog;2751460929095218275;instagram;2022-01-15 20:51:45;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271796353_1329527000843105_4573209416322079_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=t9OJUH_O3EUAX9qEVqw&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT_TG5lKF1fF9jQ4nwuHrOvNyhKjW_f8PbFquD-YgcEc_Q&oe=61E9D37C&_nc_sid=7bff83;N/A;N/A;2022-01-15 09:38:44;0;N/A;N/A;N/A;https://www.instagram.com/classiest_collection;https://www.instagram.com/p/CYvJyMcFjRj;68;0;N/A;IN;{"caption": "Price 750/-CODFree shipping..Saree Fabric: Vichitra SilkBlouse: Separate Blouse PieceBlouse Fabric: Satin SilkPattern: Digital PrintBlouse Pattern: PrintedMultipack: SingleSizes: Free Size (Saree Length Size: 5.5 m, Blouse Length Size: 0.8 m) Dispatch: 2-3 Days..", "username": "classiest_collection", "number_of_comments": "0"}
7528686991585303654;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:45;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271911085_677560806988694_7528686991585303654_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=XTyOHwDXEnUAX9I1PJS&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-jC6X59TJcq7t-8K4fn8UjotYeewRKonc0HEbD_q__qA&oe=61E96AFD&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
5709518064446684558;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:55;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271902677_112359901211050_5709518064446684558_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=T6G8JpnwUCAAX-BsUyW&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-uYsrxFeEVMw-is7XF270MSrCIT6TCUCq26Qtu110_rg&oe=61EA754B&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
3809544863482771104;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:56;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271824459_1776503282547133_3809544863482771104_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ov9yyeENxDcAX-HX6o4&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT9643z8AuHONjWclO5_SLE6UoPP6gpANDp1u8iCjMtfcA&oe=61E90985&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
2607337473064813431;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:56;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271871086_4824855864274508_2607337473064813431_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=Mgn6PpzEO0wAX8kOfK1&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-BsnM9cY_CDUCX-FYChsBzx-Rxa6rIDcfn4vzkeB5JqA&oe=61E90FB4&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
8549661260874625104;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:56;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271840506_449385523394033_8549661260874625104_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=rVq9sGr9kA4AX_bPxMu&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT8p6BqiGlC4jW7IdU4n889UOCKC9KFXE7MBo3jvQKn1Kw&oe=61E96903&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
5742571438954972750;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:56;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271824471_1110946819731774_5742571438954972750_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=5madwNd8kkQAX_gHAgg&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT-_Lcr0pFfY0r3BBmJKHn4rsRQ01SKCHco64Pq5XNLU0A&oe=61E9BBF6&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
195912513889111614;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:56;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271825261_4748035318614737_195912513889111614_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=cu7zuWeKPUwAX_XE8fb&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT9bbL5B77vo8B_bKAOCt-V2krpok3qRTexoSb7PLta6MA&oe=61E8EF44&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
8174767800949455254;New hit catalog;2751623001866173268;instagram;2022-01-15 20:51:57;New hit product;https://instagram.fccj3-1.fna.fbcdn.net/v/t51.2885-15/e35/271918500_331936655452420_8174767800949455254_n.jpg?_nc_ht=instagram.fccj3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=4_cHUR59uY0AX9o0fnD&edm=ABfd0MgBAAAA&ccb=7-4&oh=00_AT9hBUYoLJ6fdzTNrlMdpzlR_xvD2J8jM72lhlR0vYdVvw&oe=61E9402C&_nc_sid=7bff83;N/A;N/A;2022-01-15 15:00:44;0;N/A;N/A;N/A;https://www.instagram.com/rawaazfashion;https://www.instagram.com/p/CYvuoqeBvtU;8;0;N/A;IN;{"caption": "Mul cotton with pumpum.Price 1150rs. Free shipping.For any details message us. What's app +918360703791.Follow us for latest updates @rawaazfashion.What's app +918360703791 . ..#paithani#kanjivaram#marathi#marathibride#maharashtra_clickers#thane#mumbai_ig#nashik#nagpur#southindianbride#maharastra#ahmednagar#shirdi#mahalaxmi#puneri#marathiwedding#rawaazfashion#makeupartist#maharashtrian_wedding#andrapradesh#sareeblousedesigns#marathiculture#mumbaimakeupartist#puneblogger#andrapradesh#chennaisarees #mumbaimakeupartist#pawai#navimumbai#dhule", "username": "rawaazfashion", "number_of_comments": "0"}
